Platform,Project,Source,Asset,Database_Dataset,Table_Name,Table_Size_GB,File_Path_HDFS,Link_Script_Notebook,Link_Pipeline_Orchestration
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.GoodIssue_PickingListDetails,13.692726,,STARLanding_GoodIssue,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.GoodIssue_PickingLists,12.622193,,STARLanding_GoodIssue,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.GoodReceipt_GoodsReceiptParts,2.928578,,STARLanding_GoodReceipt,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.GoodReceipt_GoodsReceipts,2.165675,,STARLanding_GoodReceipt,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.GoodReceipt_ShippingListParts,4.174852,,STARLanding_GoodReceipt,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.GoodReceipt_ShippingListUnits,1.728762,,STARLanding_GoodReceipt,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.GoodReceipt_ShippingLists,5.527599,,STARLanding_GoodReceipt,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.GoodReceipt_Units,0.053524,,STARLanding_GoodReceipt,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueAccountingDatas,35.483358,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueAttributes,0.012293,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueDealerDatas,26.939294,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueDealerMappings,1.788004,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueFavorites,0.000521,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CataloguePOUnitSummaries,0.000225,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CataloguePartCategories,0.000064,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CataloguePartCategoryAHMs,0.000006,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CataloguePartGroups,0.000006,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueParts,0.003888,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueSOSummaries,0.50582,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueStandardPriceHistories,0.195093,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueStatus,0.00002,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueStockLogDetails,9.002847,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueStockLogs,7.903201,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueStockPartSnapshots,1.631744,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueStockParts,0.453754,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueStockUnits,0.942307,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueUnitColorImages,0.000046,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueUnitColors,0.010886,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueUnitModelFeatures,0.2242,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueUnitModels,0.090864,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueUnitPrices,0.225942,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueUnitSnapshots,0.149699,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_CatalogueUnits,0.011203,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_Catalogues,0.08376,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_DealerPits,0.000372,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_DeliveryCars,0.000119,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_InventoryClosings,0.004904,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_LokasiKSUs,0.000052,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_MainDealerUnitDistributionSummaries,0.194347,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_MarketBrands,0.000005,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_MovingAveragePriceRecords,1.322996,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_MovingAveragePriceSummaries,2.094023,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_PartDemands,0.158526,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_SPKIndentQueues,0.211786,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_SchedulerLogDetails,0.00624,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_ServiceRates,1.120489,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_ShippingListRecaps,0.086189,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_SimpartTargetDetails,0.000115,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_SimpartTargets,0.000035,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_SimpartsMappings,0.000009,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_StockLevelParettoMatrixs,0.000008,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_StockRevaluationDetails,0.571517,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_StockRevaluations,0.023188,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_VehiclePartnerDetails,20.435134,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_VehicleSnapshot,5.394157,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Inventory_Vehicles,23.72405,,STARLanding_Inventory,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.LCRActivityDealerSettings,0.000406,,STARLanding_WOTemplate,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Leasing_MainLeasings,0.000048,,STARLanding_Leasing,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Order_BillingSales,1.602606,,STARLanding_Order,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Order_BillingSalesDetail,1.931445,,STARLanding_Order,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Order_BillingSalesDetails,1.931445,,STARLanding_Order,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Order_DealerViewModels,0.000549,,STARLanding_Order,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Order_H302,0.007874,,STARLanding_Order,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Order_SalesOrderDetailParts,2.75061,,STARLanding_Order,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Order_SalesOrders,3.103986,,STARLanding_Order,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Procurement_LeadTimes,0.00001,,STARLanding_Procurement,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Procurement_PurchaseOrderParts,7.515086,,STARLanding_Procurement,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Procurement_PurchaseOrders,3.070522,,STARLanding_Procurement,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Purchase_CatalogueUnitColors,0.00064,,STARLanding_Purchase,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Purchase_Catalogues,0.00316,,STARLanding_Purchase,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Purchase_VehicleDocumentDetails,6.855623,,STARLanding_Purchase,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Purchase_VehicleDocumentHandOverDetails,2.495252,,STARLanding_Purchase,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Purchase_VehicleDocumentHandOvers,1.828166,,STARLanding_Purchase,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Purchase_VehicleDocumentTrackingDetails,8.043479,,STARLanding_Purchase,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Purchase_VehicleDocumentTrackings,9.710459,,STARLanding_Purchase,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Purchase_Vendors,0.002994,,STARLanding_Purchase,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Reporting_DashboardDiagramColors,0.000246,,STARLanding_Reporting,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Reporting_EnumList,0.000252,,STARLanding_Reporting,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Reporting_OrderBillingSales,0,,STARLanding_Reporting,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Reporting_OrderBillingSalesDetails,0,,STARLanding_Reporting,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Reporting_OrderSalesOrderDetailParts,0,,STARLanding_Reporting,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Reporting_OrderSalesOrders,0,,STARLanding_Reporting,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Reporting_ProcurementPurchaseOrders,0,,STARLanding_Reporting,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Reporting_SummaryKpiH2,0.000135,,STARLanding_Reporting,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Reporting_WorkshopInvoiceServices,0,,STARLanding_Reporting,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Reporting_WorkshopPKB,0,,STARLanding_Reporting,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Reporting_WorkshopPKBWorkList,0,,STARLanding_Reporting,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Reporting_WorkshopPKBWorkListPart,0,,STARLanding_Reporting,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.ResourceMgmt_PitDatas,0.00343,,STARLanding_ResourceMgmt,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.ResourceMgmt_ShiftDetails,0.374011,,STARLanding_ResourceMgmt,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.ResourceMgmt_Shifts,0.000363,,STARLanding_ResourceMgmt,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Security_UserReferences,0.06405,,STARLanding_Security,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.Security_Users,0.063504,,STARLanding_Security,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_BillingDetail,1.73721,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_BillingUnitPricingDetails,31.604239,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_Billings,7.988442,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_BusinessFields,0.000008,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_CancelBillingDocuments,0.003869,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_CatalogueAccountingDatasViewModels,5.098559,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_CatalogueDealerMappingViewModels,1.984879,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_CatalogueUnitColorImageViewModels,0.00004,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_CatalogueUnitColorViewModels,0.001275,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_CatalogueUnitPrices,0.262238,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_CatalogueUnitViewModels,0.001415,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_CatalogueViewModels,0.013093,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_CompanyViewModels,0.000006,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_ContractBudgetViewModels,0.004337,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_ContractRewardViewModels,0.003534,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_CustomerGroupViewModels,0.000006,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_CustomerViewModels,7.446188,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_DealerViewModels,0.000864,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_DeliveryCodeViewModels,0.000005,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_DiscountLimits,0.004392,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_DocumentPrintings,0.280101,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_EnumListViewModel,0.000007,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_ExpeditionCapacities,0.001069,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_ExpenditureViewModels,0.000005,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_FamilyRelationshipViewModels,0.000013,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_GroupConditionTypes,0.000008,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_H101,0.339464,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_H151,0.220429,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_H161,0.051563,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_HobbyViewModels,0.000006,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_IncomeViewModels,0.000005,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_LeadTimes,0.000008,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_Leasing,5.553853,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_LeasingBPKB,0.679983,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_LeasingContact,0.760481,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_MainLeasingViewModels,0.000007,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_MandatoryLists,0.000038,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_MappingCdbViewModels,0.000012,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_MopDiscounts,0.130037,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_NationalAreaViewModels,0.007203,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_NoticeCostTemps,0.000989,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_NotificationTemplates,0.000007,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_OccupationHsoViewModels,0.000005,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_PPATK,0.598362,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_PricingAccessSequence,0.000006,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_PricingAccessSequenceDetail,0.00002,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_PricingConditionType,0.000031,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_PricingProcedure,0.000007,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_PricingProcedureConditionTypeMatrix,0.000026,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_ProposalLeasingHistories,3.159976,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_ProposalLeasings,16.509588,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_SPK,71.150015,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_SPKAdditionals,3.706806,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_SPKDiscountRequest,0.997333,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_SPKDocumentDetails,7.414637,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_SPKDocumentDomicile,1.107495,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_SPKDocumentRegistrationDetails,14.929759,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_SPKFamilyDetails,0.902258,,STARLanding_UnitSales,STARLanding_PROD
Synapse,Dragon,STAR,Data Landing,STARLanding,opr_ast_star_wh_di.UnitSales_SPKIndentVIPApprovalHistories,0.002805,,STARLanding_UnitSales,STARLanding_PROD
